mid,patch,radiant_win
2831,8,False
63039,40,True
5594,8,True
34822,17,False
21519,13,False
13981,11,False
40352,18,True
28894,15,True
18644,13,True
24167,14,False
49409,25,False
50416,25,False
73741,41,True
11130,11,True
20834,13,False
59944,39,False
69726,41,False
59969,39,True
16962,12,False
19811,13,True
48730,25,False
50663,25,True
72419,41,True
24630,14,True
62096,39,False
55806,34,False
54459,30,True
39028,18,False
60506,39,True
57882,38,False
62041,39,True
53663,27,False
67294,40,False
70350,41,False
51812,26,True
68658,41,True
47324,25,False
45254,24,False
40693,18,False
67429,40,False
29686,15,False
41275,18,False
56305,35,True
75805,41,True
46420,24,False
21966,13,False
67920,40,True
44264,21,False
57013,37,True
4,4,False
43426,21,True
584,5,False
44409,22,True
28266,15,True
54947,31,True
65088,40,True
24688,14,False
62131,39,False
9107,11,True
72707,41,False
56282,35,False
81355,43,True
55598,33,True
2754,8,True
74142,41,False
30354,15,False
31572,16,True
64055,40,True
25276,14,True
62328,39,True
75571,41,True
20155,13,False
50645,25,False
40951,18,True
60713,39,False
6375,9,True
8683,10,False
40842,18,True
72337,41,False
40753,18,True
32265,16,False
43248,20,False
59983,39,False
29474,15,False
46647,25,True
39040,18,True
57130,38,False
15820,12,True
2112,7,False
74155,41,False
45593,24,True
2409,7,False
67838,40,False
8520,10,True
46711,25,True
26443,14,True
68734,41,False
46351,24,False
76419,41,True
81416,43,True
43275,20,False
70251,41,False
72341,41,True
19861,13,True
4308,8,False
42588,20,False
13245,11,False
62125,39,True
30718,16,False
64756,40,True
67359,40,False
42594,20,True
28166,15,True
25451,14,True
53371,26,False
33460,16,True
57184,38,False
21724,13,False
49880,25,True
57213,38,True
66188,40,True
13887,11,False
15249,11,False
45166,23,True
76470,41,False
72056,41,True
36588,18,True
40758,18,False
9184,11,True
79723,43,True
50964,26,False
37465,18,False
43111,20,False
77611,43,False
4616,8,True
22326,13,True
52620,26,False
62616,40,True
24642,14,True
25337,14,False
64485,40,True
74350,41,False
80748,43,True
41245,18,False
53012,26,True
39123,18,False
53927,27,True
72168,41,False
33954,16,True
36663,18,True
60196,39,True
47546,25,True
65920,40,True
1491,7,False
80508,43,True
21324,13,False
31412,16,False
34911,17,False
64895,40,False
35874,17,True
69662,41,False
67419,40,False
18237,12,True
75387,41,False
68546,41,False
78327,43,False
8349,10,True
39222,18,False
21526,13,True
8806,10,False
24605,14,True
4860,8,False
17440,12,False
23086,13,False
37890,18,True
42502,20,True
52226,26,True
5498,8,False
15290,11,False
73544,41,False
55765,33,True
15890,12,True
443,4,False
65306,40,True
81151,43,True
59640,38,True
17373,12,False
20660,13,True
21281,13,True
28580,15,True
6270,9,True
56119,35,False
16051,12,True
5829,8,True
77068,43,False
19956,13,True
24229,14,False
38901,18,True
18830,13,True
20341,13,True
849,6,False
6363,9,True
32388,16,True
62103,39,True
45586,24,True
48081,25,True
14402,11,False
79715,43,True
23656,13,True
13679,11,False
36523,18,False
66706,40,True
8431,10,False
11977,11,False
52908,26,True
63410,40,False
11341,11,True
72900,41,False
29877,15,True
14368,11,True
64723,40,False
14862,11,False
52153,26,True
66264,40,True
34779,17,True
28056,15,True
29118,15,True
27755,15,True
77533,43,True
72731,41,True
27065,14,True
66152,40,True
39627,18,True
5026,8,False
59323,38,False
873,6,False
40983,18,False
3072,8,True
61077,39,False
29651,15,False
56951,37,True
18844,13,False
42117,19,True
78912,43,True
31103,16,False
53425,26,False
28511,15,False
19093,13,False
71680,41,False
25201,14,True
71939,41,True
70666,41,True
55035,31,False
17626,12,False
6393,9,True
71914,41,False
81110,43,False
15483,12,False
5487,8,True
8782,10,True
63638,40,False
31613,16,True
80883,43,True
69923,41,True
63048,40,True
54824,30,True
44582,22,True
55438,32,True
50639,25,True
65782,40,False
16290,12,True
67874,40,True
52171,26,False
74328,41,True
76764,41,False
36255,18,True
79922,43,False
5464,8,True
18600,12,False
24973,14,True
19435,13,False
73954,41,True
56079,34,True
48091,25,False
25807,14,False
20348,13,False
13027,11,False
54637,30,True
51427,26,True
45165,23,False
44172,21,False
23736,13,False
62956,40,False
44143,21,False
26271,14,True
12482,11,True
38050,18,False
14662,11,True
55826,34,False
9170,11,False
64612,40,True
3692,8,False
19386,13,True
69696,41,True
11107,11,True
76742,41,True
12701,11,True
12978,11,True
1231,7,False
26955,14,True
48253,25,True
50453,25,True
1681,7,True
49740,25,True
54980,31,True
1982,7,False
38717,18,True
15203,11,True
16509,12,True
21716,13,False
31161,16,False
38746,18,True
2347,7,True
148,4,True
80632,43,False
44144,21,True
57414,38,True
78423,43,False
78379,43,False
68773,41,True
55874,34,True
20469,13,False
72576,41,False
50369,25,False
3871,8,True
19577,13,True
41522,18,True
56862,37,True
76710,41,False
36281,18,False
17364,12,True
79248,43,True
20134,13,False
30618,15,False
19127,13,True
599,5,False
72925,41,False
65888,40,False
39380,18,False
12598,11,False
45100,23,False
37767,18,False
73371,41,False
80277,43,True
72451,41,True
71060,41,True
47222,25,False
13374,11,True
58571,38,True
8636,10,True
63435,40,True
40325,18,True
31504,16,False
69859,41,True
56002,34,False
39537,18,True
10715,11,False
21832,13,False
62232,39,True
64065,40,True
47389,25,False
18511,12,True
46015,24,False
14172,11,False
3818,8,True
24433,14,False
12470,11,True
27259,14,True
64341,40,False
20988,13,False
23503,13,False
16167,12,True
21065,13,False
12924,11,False
66831,40,True
22245,13,True
53316,26,True
78161,43,True
12667,11,True
27354,14,False
11564,11,False
79410,43,False
14028,11,True
31773,16,True
43355,20,False
24495,14,False
28552,15,False
61183,39,False
44702,23,False
25694,14,True
1104,6,True
46911,25,False
3659,8,True
66178,40,True
41799,18,False
17687,12,True
71324,41,True
61735,39,True
44322,21,True
48676,25,True
21676,13,False
73722,41,True
29360,15,False
39163,18,True
13440,11,True
73393,41,True
19632,13,False
31291,16,False
79593,43,False
70855,41,True
8907,11,False
63584,40,True
49436,25,True
37365,18,False
35754,17,True
41486,18,False
5715,8,True
29192,15,True
66834,40,True
45676,24,False
23668,13,True
9828,11,True
26699,14,False
16010,12,True
66482,40,False
77922,43,False
52029,26,True
60892,39,False
61568,39,False
80663,43,False
29883,15,True
25382,14,False
59193,38,False
40721,18,True
64470,40,False
22831,13,True
16750,12,True
12027,11,True
42871,20,True
79059,43,False
72767,41,True
36212,18,True
57575,38,False
33653,16,False
50901,25,True
64200,40,True
49353,25,False
53929,27,True
60010,39,False
36619,18,False
38240,18,False
49982,25,True
2148,7,True
41015,18,True
18379,12,False
48051,25,True
75817,41,True
2639,7,True
8596,10,True
4944,8,True
55128,31,False
23005,13,True
19881,13,True
2910,8,False
62137,39,False
75403,41,True
54378,29,False
47492,25,False
32754,16,True
39406,18,True
59942,39,False
79732,43,True
29657,15,False
6129,9,True
19957,13,False
50717,25,True
9223,11,True
2229,7,True
29938,15,False
75905,41,False
42476,20,False
32421,16,True
73810,41,False
1726,7,True
61134,39,False
57621,38,True
71020,41,True
49024,25,True
16177,12,False
50808,25,True
76072,41,True
42199,19,True
52103,26,True
25914,14,True
8406,10,True
47368,25,True
2824,8,True
64947,40,True
29468,15,True
71302,41,True
2423,7,True
36244,18,False
75705,41,False
37519,18,True
9642,11,False
40106,18,False
63682,40,False
21713,13,True
31711,16,True
73478,41,False
15280,11,False
43760,21,True
58507,38,False
77755,43,False
1870,7,False
35537,17,False
8312,10,False
33418,16,False
6351,9,True
55836,34,True
56623,36,False
1206,7,True
51223,26,True
23074,13,False
51705,26,False
30801,16,True
65694,40,False
15183,11,True
40604,18,True
69407,41,True
78324,43,False
66674,40,False
72429,41,True
50822,25,True
69738,41,False
64914,40,False
58426,38,True
62052,39,False
21344,13,True
57344,38,False
58716,38,False
16107,12,True
35126,17,False
7078,10,False
75108,41,False
23775,13,True
38208,18,False
39452,18,False
66333,40,True
49676,25,False
47869,25,True
73551,41,False
18323,12,False
41076,18,False
50120,25,True
67380,40,False
35157,17,False
63022,40,False
2938,8,True
54795,30,True
35011,17,False
39988,18,False
64277,40,False
28940,15,True
57888,38,False
33088,16,True
20339,13,True
6496,9,False
53694,27,True
78320,43,False
22682,13,False
32470,16,True
17274,12,True
26594,14,True
62843,40,False
361,4,False
9318,11,False
39009,18,True
23492,13,False
53305,26,False
4241,8,False
146,4,False
20478,13,False
1528,7,True
46747,25,False
57723,38,False
40709,18,False
76592,41,True
34424,17,False
14655,11,True
52257,26,True
44168,21,True
23088,13,True
2488,7,False
36930,18,True
56219,35,False
66750,40,True
19775,13,True
47438,25,False
40493,18,True
61918,39,False
50812,25,True
17523,12,True
19330,13,True
31234,16,True
52717,26,False
53224,26,False
54255,29,True
15988,12,True
81033,43,False
54670,30,False
4696,8,False
75602,41,True
53232,26,True
77953,43,True
36711,18,True
79906,43,False
1852,7,False
16037,12,True
31904,16,False
41057,18,False
58065,38,True
41106,18,False
74512,41,False
46111,24,False
48215,25,True
5290,8,False
36821,18,True
73247,41,False
78276,43,False
25612,14,True
23665,13,False
58078,38,False
2539,7,False
54027,28,True
46728,25,False
5332,8,False
31844,16,False
5585,8,True
16331,12,False
65168,40,False
27247,14,False
59751,38,True
36486,18,False
45546,24,False
34388,17,False
16002,12,False
75338,41,True
6778,9,False
12983,11,True
76007,41,True
42244,20,False
11411,11,False
68352,41,True
25816,14,True
34764,17,False
54741,30,True
9121,11,True
81306,43,False
957,6,False
27409,14,False
54212,29,False
50513,25,True
53825,27,False
38964,18,True
43181,20,False
66555,40,True
26847,14,False
63056,40,False
56237,35,True
5421,8,True
17196,12,True
15765,12,False
58857,38,True
76225,41,True
68669,41,False
35458,17,True
69327,41,False
10970,11,False
51513,26,True
54192,28,False
43187,20,True
11470,11,False
4767,8,False
48404,25,False
70900,41,True
69037,41,False
48905,25,True
33266,16,False
20824,13,True
20597,13,False
46388,24,False
9365,11,False
43579,21,False
68456,41,False
58864,38,True
65239,40,False
1875,7,False
79255,43,False
59215,38,True
20928,13,True
80207,43,False
78853,43,False
24744,14,True
49311,25,False
41851,18,True
77484,43,True
3879,8,False
3932,8,True
74721,41,True
4695,8,True
38194,18,False
71048,41,False
12963,11,True
70730,41,False
30050,15,False
29248,15,True
48196,25,False
19960,13,True
63194,40,False
13805,11,False
51386,26,False
37542,18,False
19762,13,True
19039,13,True
59779,38,True
60279,39,False
10869,11,False
52779,26,False
20337,13,False
16087,12,False
59373,38,True
46480,24,True
43860,21,True
30299,15,True
75124,41,True
15789,12,True
53314,26,True
51297,26,True
50711,25,True
74622,41,True
15961,12,True
12740,11,False
56587,36,True
74474,41,False
62278,39,True
28520,15,False
19868,13,True
68136,41,False
31064,16,True
1541,7,True
6346,9,True
58393,38,False
29165,15,True
64173,40,False
24104,14,False
55274,32,False
63456,40,True
52323,26,False
62846,40,True
49356,25,True
37994,18,True
29800,15,False
5084,8,False
9684,11,True
62653,40,False
67664,40,True
68165,41,False
26400,14,True
34671,17,True
18034,12,False
1500,7,False
38560,18,True
58872,38,False
43595,21,True
65442,40,False
6797,9,False
30697,16,True
45317,24,False
77694,43,True
22573,13,False
3148,8,False
38011,18,True
30528,15,True
55500,32,False
72407,41,True
40773,18,True
59935,39,False
11574,11,False
44483,22,True
70712,41,False
30893,16,False
45556,24,False
40781,18,False
78060,43,True
37663,18,False
61069,39,False
70263,41,False
44099,21,False
52013,26,False
22289,13,False
22870,13,False
46649,25,True
56439,35,False
53108,26,True
65773,40,True
69103,41,False
53210,26,False
21222,13,True
21941,13,False
57897,38,False
17892,12,False
2190,7,False
36201,18,True
54913,31,False
49167,25,False
43138,20,True
58423,38,True
81414,43,False
4631,8,False
53276,26,False
34627,17,False
33274,16,True
74156,41,False
65570,40,False
17189,12,False
15536,12,False
40447,18,False
40058,18,False
81462,43,False
15270,11,True
72616,41,True
34828,17,True
54775,30,True
72955,41,True
29855,15,False
39482,18,False
60176,39,True
42848,20,False
69007,41,True
78349,43,False
38847,18,False
44624,22,False
64284,40,True
59261,38,True
48057,25,True
19643,13,True
76379,41,False
30161,15,False
10467,11,True
23431,13,True
44758,23,True
4053,8,False
57850,38,False
77297,43,True
7013,10,False
47791,25,False
24196,14,False
15399,12,False
71044,41,True
12368,11,True
52681,26,False
60651,39,False
69035,41,True
12868,11,True
40852,18,False
24558,14,False
43163,20,False
67406,40,False
30924,16,True
67937,40,True
65747,40,True
42034,19,False
76398,41,False
16968,12,False
16928,12,False
15434,12,False
33509,16,True
62723,40,False
72114,41,True
71497,41,True
61285,39,False
12807,11,False
7914,10,False
31054,16,False
65831,40,False
27586,14,False
69367,41,False
80725,43,True
7384,10,True
42530,20,False
67863,40,False
31503,16,False
75718,41,False
60309,39,True
62552,40,True
75345,41,True
3998,8,True
50343,25,False
57827,38,True
42424,20,False
66762,40,False
47453,25,True
26930,14,True
74484,41,True
23498,13,True
65294,40,False
24627,14,False
44593,22,True
46596,24,False
36480,18,False
44953,23,True
20082,13,True
16742,12,True
25889,14,False
425,4,True
20062,13,False
21448,13,False
36602,18,False
54379,29,False
78820,43,False
5690,8,True
80591,43,False
4647,8,True
61236,39,False
28137,15,False
21644,13,True
26514,14,True
11892,11,False
21699,13,True
11263,11,True
28878,15,False
14203,11,False
11545,11,True
23369,13,False
30584,15,False
68813,41,True
9445,11,False
5408,8,False
61388,39,False
19884,13,False
63150,40,False
18832,13,False
47111,25,False
54843,30,True
36439,18,True
9133,11,True
30313,15,False
9513,11,True
26504,14,True
30342,15,False
62751,40,False
2145,7,True
423,4,False
32580,16,True
61438,39,True
24887,14,True
36425,18,True
41857,18,False
53066,26,False
27809,15,True
6738,9,False
48928,25,False
60782,39,False
53561,27,False
15923,12,True
61885,39,True
51610,26,False
16158,12,False
51715,26,False
38697,18,True
60938,39,True
40308,18,True
35085,17,True
22219,13,False
68498,41,False
77240,43,True
81316,43,False
73469,41,True
72391,41,True
40355,18,True
3931,8,True
41437,18,False
62169,39,True
65001,40,True
61775,39,True
4704,8,True
67311,40,True
63358,40,True
73316,41,True
37057,18,False
72546,41,True
65095,40,True
64679,40,True
79380,43,False
22233,13,True
75291,41,False
47235,25,True
33709,16,False
19459,13,True
38168,18,True
18210,12,True
13767,11,False
62314,39,False
46590,24,False
48397,25,True
3647,8,True
26054,14,True
3570,8,False
10289,11,False
59587,38,True
19198,13,False
5471,8,False
63822,40,False
38153,18,False
42849,20,False
41643,18,True
18639,13,False
4849,8,True
1826,7,True
15267,11,True
26741,14,False
75079,41,True
61588,39,True
59696,38,True
12287,11,True
24682,14,False
294,4,False
30858,16,True
5076,8,True
14415,11,False
21007,13,False
20947,13,False
21125,13,True
4553,8,True
57955,38,False
18890,13,True
58886,38,True
43240,20,False
53274,26,True
45903,24,False
4179,8,False
39722,18,True
75011,41,False
51649,26,True
15854,12,True
114,4,False
23739,13,True
60598,39,True
3204,8,False
30759,16,False
30347,15,False
16831,12,False
42353,20,True
25431,14,True
62523,40,True
57165,38,True
30827,16,False
6719,9,True
23759,13,True
63593,40,True
54564,30,False
52238,26,False
71364,41,False
72044,41,True
68772,41,True
26694,14,True
65009,40,True
75355,41,False
16256,12,True
75333,41,True
27783,15,False
13870,11,True
4740,8,False
60721,39,True
78219,43,False
56202,35,True
43481,21,True
76124,41,True
10333,11,True
1443,7,False
23890,13,True
44765,23,True
34094,17,True
28516,15,False
63105,40,True
47579,25,True
73378,41,False
24243,14,False
12047,11,False
67243,40,True
72813,41,True
3280,8,True
29712,15,True
64092,40,False
196,4,False
20957,13,False
11608,11,True
23280,13,True
46201,24,True
38960,18,True
62043,39,False
73922,41,False
60599,39,False
77465,43,True
53176,26,True
32495,16,False
42572,20,True
78997,43,True
6057,9,False
5243,8,False
67949,40,False
11120,11,True
76961,43,True
61629,39,True
18144,12,False
1328,7,False
11847,11,True
14119,11,True
42889,20,False
19818,13,False
45034,23,False
21494,13,False
54215,29,False
16,4,True
9538,11,True
4243,8,True
5392,8,False
16974,12,True
11141,11,True
16244,12,False
6063,9,True
47655,25,True
73657,41,False
37850,18,True
10517,11,True
65340,40,False
20220,13,True
49198,25,False
30253,15,False
68417,41,False
19907,13,True
